Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524420584837,2210525945312,1.5154345,0.32014576,-3.8740723
android.sensor.gyroscope,1524420584856,2210545937500,1.2457287,0.05126032,-3.4358377
android.sensor.gyroscope,1524420584876,2210565959375,1.0109122,-0.13988814,-3.1094089
android.sensor.gyroscope,1524420584896,2210585950000,0.77721256,-0.3433237,-2.819789
android.sensor.gyroscope,1524420584916,2210605940625,0.6081251,-0.48350856,-2.5380752
android.sensor.gyroscope,1524420584936,2210625932812,0.5145929,-0.53014374,-2.2561
android.sensor.gyroscope,1524420584956,2210645954687,0.42596504,-0.5898515,-1.9694818
android.sensor.gyroscope,1524420584976,2210665945312,0.3455054,-0.65530133,-1.6924108
android.sensor.gyroscope,1524420584996,2210685935937,0.2664245,-0.7052177,-1.4600726
android.sensor.gyroscope,1524420585016,2210705957812,0.1895253,-0.74366736,-1.2459905
android.sensor.gyroscope,1524420585037,2210725948437,0.12925908,-0.7551167,-1.0709165
android.sensor.gyroscope,1524420585056,2210745939062,0.09407324,-0.7297571,-0.90919435
android.sensor.gyroscope,1524420585076,2210765931250,0.07335619,-0.7065791,-0.76466364
android.sensor.gyroscope,1524420585096,2210785953125,0.045814894,-0.7052177,-0.61877155
android.sensor.gyroscope,1524420585116,2210805943750,0.019076448,-0.7049385,-0.5107706
android.sensor.gyroscope,1524420585136,2210825935937,-0.010629055,-0.69949305,-0.4147775
android.sensor.gyroscope,1524420585156,2210845956250,-0.030543262,-0.67057294,-0.3787888
android.sensor.gyroscope,1524420585176,2210865948437,-0.04225442,-0.6299417,-0.34606388
android.sensor.gyroscope,1524420585196,2210885939062,-0.04553564,-0.59695494,-0.30841714
android.sensor.gyroscope,1524420585216,2210905960937,-0.046617743,-0.55550337,-0.27106708
android.sensor.gyroscope,1524420585236,2210925953125,-0.047717303,-0.5235988,-0.23860396
android.sensor.gyroscope,1524420585256,2210945942187,-0.040893063,-0.47750464,-0.21488494
android.sensor.gyroscope,1524420585276,2210965934375,-0.035709437,-0.43523276,-0.19634955
android.sensor.gyroscope,1524420585296,2210985956250,-0.031625368,-0.4027871,-0.18161896
android.sensor.gyroscope,1524420585316,2211005948437,-0.0283616,-0.3706032,-0.1693493
android.sensor.gyroscope,1524420585336,2211025939062,-0.02617994,-0.34578463,-0.14779449
android.sensor.gyroscope,1524420585356,2211045960937,-0.031346112,-0.33759904,-0.11398745
android.sensor.gyroscope,1524420585376,2211065951562,-0.03598869,-0.3397807,-0.07361799
android.sensor.gyroscope,1524420585396,2211085942187,-0.038711403,-0.3177023,-0.06352998
android.sensor.gyroscope,1524420585416,2211105932812,-0.041992623,-0.29532716,-0.07335619
android.sensor.gyroscope,1524420585436,2211125956250,-0.038449604,-0.26996753,-0.07443829
android.sensor.gyroscope,1524420585456,2211145946875,-0.034627333,-0.24488714,-0.08152433
android.sensor.gyroscope,1524420585476,2211165937500,-0.029722957,-0.21734585,-0.093811445
android.sensor.gyroscope,1524420585496,2211185959375,-0.027541295,-0.20669934,-0.110444434
android.sensor.gyroscope,1524420585516,2211205950000,-0.023439772,-0.18598229,-0.1311615
android.sensor.gyroscope,1524420585536,2211225940625,-0.019076448,-0.1628043,-0.1437104
android.sensor.gyroscope,1524420585556,2211245931250,-0.014992379,-0.1311615,-0.1868026
android.sensor.gyroscope,1524420585576,2211265954687,-0.01881465,-0.08888962,-0.26152015
android.sensor.gyroscope,1524420585596,2211285945312,-0.020437805,-0.057526052,-0.29806733
android.sensor.gyroscope,1524420585616,2211305935937,-0.030264009,-0.021816615,-0.37088245
android.sensor.gyroscope,1524420585636,2211325957812,-0.05071927,0.024260076,-0.4695983
android.sensor.gyroscope,1524420585656,2211345950000,-0.106901415,0.10716321,-0.70249504
android.sensor.gyroscope,1524420585676,2211365940625,-0.17751744,0.3296927,-1.0821041
android.sensor.gyroscope,1524420585696,2211385931250,-0.20587903,0.5334075,-1.3008113
android.sensor.gyroscope,1524420585716,2211405953125,-0.24216443,0.7376634,-1.4930594
android.sensor.gyroscope,1524420585736,2211425943750,-0.22307053,1.019377,-1.553884
android.sensor.gyroscope,1524420585756,2211445935937,-0.17097245,1.3607984,-1.5165166
android.sensor.gyroscope,1524420585776,2211465957812,-0.1229759,1.7259561,-1.4668794
android.sensor.gyroscope,1524420585796,2211485948437,-0.10662217,2.0646546,-1.4467034
android.sensor.gyroscope,1524420585816,2211505939062,-0.12407546,2.3240106,-1.447803
android.sensor.gyroscope,1524420585836,2211525960937,-0.16198401,2.4791703,-1.4682583
android.sensor.gyroscope,1524420585856,2211545951562,-0.20125392,2.589353,-1.4726216
android.sensor.gyroscope,1524420585876,2211565943750,-0.23069762,2.7006178,-1.4401585
android.sensor.gyroscope,1524420585896,2211585934375,-0.26724482,2.8118825,-1.444801
android.sensor.gyroscope,1524420585916,2211605956250,-0.31305972,2.8904223,-1.4573499
android.sensor.gyroscope,1524420585936,2211625946875,-0.37496653,2.9370575,-1.441799
android.sensor.gyroscope,1524420585956,2211645939062,-0.46549675,2.99214,-1.4349748
android.sensor.gyroscope,1524420585976,2211665960937,-0.56340975,3.0161383,-1.5154345
android.sensor.gyroscope,1524420585996,2211685951562,-0.5917713,2.9585948,-1.6915905
android.sensor.gyroscope,1524420586016,2211705942187,-0.512132,2.732243,-2.0240235
android.sensor.gyroscope,1524420586036,2211725934375,-0.24870941,2.3875406,-2.4775472
android.sensor.gyroscope,1524420586056,2211745954687,0.028082348,2.2105641,-3.0202224
android.sensor.gyroscope,1524420586076,2211765946875,0.303792,2.131745,-3.440201
android.sensor.gyroscope,1524420586096,2211785937500,0.59613466,1.9932183,-3.3687472
android.sensor.gyroscope,1524420586116,2211805959375,0.8126602,1.8614984,-2.9643195
android.sensor.gyroscope,1524420586136,2211825950000,0.9552885,1.8020525,-2.6081676
android.sensor.gyroscope,1524420586156,2211845940625,1.1101865,1.781859,-2.461176
android.sensor.gyroscope,1524420586176,2211865932812,1.211625,1.7649642,-2.362181
android.sensor.gyroscope,1524420586196,2211885954687,1.3946228,1.7264972,-2.3733685
android.sensor.gyroscope,1524420586216,2211905945312,1.5075282,1.7033192,-2.3567355
android.sensor.gyroscope,1524420586236,2211925935937,1.6414124,1.6727759,-2.3540127
android.sensor.gyroscope,1524420586256,2211945959375,1.790865,1.619334,-2.3411846
android.sensor.gyroscope,1524420586276,2211965950000,1.9329522,1.566974,-2.3291943
android.sensor.gyroscope,1524420586296,2211985940625,2.015035,1.5140731,-2.279557
android.sensor.gyroscope,1524420586316,2212005931250,2.0529435,1.4546098,-2.2359238
android.sensor.gyroscope,1524420586336,2212025953125,2.0725784,1.401988,-2.2451916
android.sensor.gyroscope,1524420586356,2212045943750,2.062473,1.320708,-2.2419279
android.sensor.gyroscope,1524420586376,2212065935937,2.1571047,1.2018163,-2.2893658
android.sensor.gyroscope,1524420586396,2212085957812,2.2997332,1.0616488,-2.3714662
android.sensor.gyroscope,1524420586416,2212105948437,2.5754428,0.9192824,-2.638711
android.sensor.gyroscope,1524420586436,2212125939062,2.9681418,0.77257,-3.081309
android.sensor.gyroscope,1524420586456,2212145931250,3.41074,0.6239552,-3.5953782
android.sensor.gyroscope,1524420586476,2212165953125,3.8795352,0.4246037,-4.0576115
android.sensor.gyroscope,1524420586496,2212185943750,4.6024857,0.4706804,-4.5473857
android.sensor.gyroscope,1524420586516,2212205934375,5.5397797,0.9852907,-5.2760606
android.sensor.gyroscope,1524420586536,2212225956250,6.767235,1.7336006,-7.4918256
android.sensor.gyroscope,1524420586556,2212245946875,7.565182,1.7300576,-10.157258
android.sensor.gyroscope,1524420586576,2212265937500,7.2439194,1.2427268,-10.197348
android.sensor.gyroscope,1524420586596,2212285960937,6.3317227,0.94982564,-9.13624
android.sensor.gyroscope,1524420586616,2212305951562,5.350237,0.72431165,-7.931701
android.sensor.gyroscope,1524420586636,2212325942187,4.647742,0.50940925,-7.1293907
android.sensor.gyroscope,1524420586656,2212345934375,4.271135,0.3395189,-6.8741364
android.sensor.gyroscope,1524420586676,2212365954687,3.9618974,0.16716763,-6.6207843
android.sensor.gyroscope,1524420586696,2212385946875,3.60873,0.022619467,-6.201085
android.sensor.gyroscope,1524420586716,2212405937500,3.2574825,-0.11098549,-5.76203
android.sensor.gyroscope,1524420586736,2212425959375,2.7786164,-0.24979152,-4.976911
android.sensor.gyroscope,1524420586756,2212445950000,2.293188,-0.37386698,-4.156606
android.sensor.gyroscope,1524420586776,2212465940625,1.9585736,-0.47286206,-3.6908128
android.sensor.gyroscope,1524420586796,2212485932812,1.7785952,-0.54023176,-3.5116549
android.sensor.gyroscope,1524420586816,2212505954687,1.6057029,-0.6002187,-3.325655
android.sensor.gyroscope,1524420586836,2212525945312,1.4074335,-0.6602231,-3.0330505
android.sensor.gyroscope,1524420586856,2212545937500,1.2018163,-0.7008544,-2.674979
android.sensor.gyroscope,1524420586876,2212565959375,1.030006,-0.73221797,-2.2315605
android.sensor.gyroscope,1524420586896,2212585950000,0.92474526,-0.7564781,-1.8683051
android.sensor.gyroscope,1524420586916,2212605940625,0.8832937,-0.769568,-1.6272403
android.sensor.gyroscope,1524420586936,2212625931250,0.8099375,-0.7793942,-1.4139785
android.sensor.gyroscope,1524420586956,2212645954687,0.7158468,-0.7752927,-1.201537
android.sensor.gyroscope,1524420586977,2212665943750,0.611127,-0.77257,-0.93647385
