Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524420793820,2419505937500,0.03626794,-0.021816615,-0.3040538
android.sensor.gyroscope,1524420793836,2419525959375,0.016353736,-0.02125811,-0.16907005
android.sensor.gyroscope,1524420793856,2419545950000,0.0,0.0,0.0
android.sensor.gyroscope,1524420793876,2419565942187,-0.024260076,-0.02480113,0.118350774
android.sensor.gyroscope,1524420793896,2419585932812,-0.032986723,-0.024260076,0.18762289
android.sensor.gyroscope,1524420793916,2419605954687,-0.048258353,-0.025621433,0.26015878
android.sensor.gyroscope,1524420793936,2419625945312,-0.05126032,-0.023439772,0.29914942
android.sensor.gyroscope,1524420793956,2419645935937,-0.047438048,-0.02125811,0.30269244
android.sensor.gyroscope,1524420793976,2419665959375,-0.046355944,-0.020717058,0.32642892
android.sensor.gyroscope,1524420793996,2419685950000,-0.04117232,-0.019076448,0.3397807
android.sensor.gyroscope,1524420794016,2419705940625,-0.040893063,-0.01144936,0.3872362
android.sensor.gyroscope,1524420794036,2419725931250,-0.041992623,-0.011711159,0.4006054
android.sensor.gyroscope,1524420794056,2419745953125,-0.042533673,-0.0109083075,0.41177553
android.sensor.gyroscope,1524420794076,2419765943750,-0.046617743,-0.0051661744,0.4540474
android.sensor.gyroscope,1524420794096,2419785935937,-0.047717303,-0.0054454273,0.47614327
android.sensor.gyroscope,1524420794116,2419805957812,-0.042533673,-0.006265732,0.50940925
android.sensor.gyroscope,1524420794136,2419825948437,-0.040072758,-0.0076270886,0.5636715
android.sensor.gyroscope,1524420794156,2419845939062,-0.044436082,-0.0155334305,0.6482153
android.sensor.gyroscope,1524420794176,2419865929687,-0.05508259,-0.018256145,0.77120864
android.sensor.gyroscope,1524420794196,2419885951562,-0.061627574,-0.020717058,0.86419976
android.sensor.gyroscope,1524420794216,2419905943750,-0.067631505,-0.02289872,0.94902277
android.sensor.gyroscope,1524420794236,2419925934375,-0.06817256,-0.027262043,1.0147344
android.sensor.gyroscope,1524420794256,2419945956250,-0.07225663,-0.036808994,1.1009188
android.sensor.gyroscope,1524420794276,2419965948437,-0.08370599,-0.05126032,1.1478158
android.sensor.gyroscope,1524420794296,2419985937500,-0.10143854,-0.061627574,1.217629
android.sensor.gyroscope,1524420794316,2420005960937,-0.12461651,-0.06843436,1.2950866
android.sensor.gyroscope,1524420794336,2420025951562,-0.14479251,-0.07553785,1.3316164
android.sensor.gyroscope,1524420794356,2420045942187,-0.16442747,-0.08044223,1.3139013
android.sensor.gyroscope,1524420794376,2420065932812,-0.17643534,-0.08752826,1.2574399
android.sensor.gyroscope,1524420794396,2420085954687,-0.16580628,-0.09653416,1.1873649
android.sensor.gyroscope,1524420794416,2420105946875,-0.15515977,-0.10225884,1.1202744
android.sensor.gyroscope,1524420794436,2420125937500,-0.14589207,-0.11180579,1.033008
android.sensor.gyroscope,1524420794456,2420145959375,-0.13526301,-0.12679817,0.91655964
android.sensor.gyroscope,1524420794476,2420165951562,-0.12761848,-0.14753269,0.8317541
android.sensor.gyroscope,1524420794496,2420185940625,-0.1237962,-0.16742943,0.7035771
android.sensor.gyroscope,1524420794516,2420205932812,-0.13934709,-0.18898425,0.54513615
android.sensor.gyroscope,1524420794536,2420225954687,-0.16388641,-0.20097466,0.36077702
android.sensor.gyroscope,1524420794556,2420245945312,-0.21162117,-0.20479694,0.07689921
android.sensor.gyroscope,1524420794576,2420265935937,-0.28087583,-0.18544123,-0.2727077
android.sensor.gyroscope,1524420794596,2420285959375,-0.34796628,-0.19579104,-0.63704515
android.sensor.gyroscope,1524420794616,2420305950000,-0.38233182,-0.2061583,-0.92010266
android.sensor.gyroscope,1524420794636,2420325940625,-0.4314105,-0.208881,-1.2765338
android.sensor.gyroscope,1524420794656,2420345931250,-0.50694835,-0.19634955,-2.0990202
android.sensor.gyroscope,1524420794676,2420365954687,-0.5334075,-0.1701696,-3.027867
android.sensor.gyroscope,1524420794696,2420385943750,-0.4878719,-0.14343116,-3.5828292
android.sensor.gyroscope,1524420794716,2420405935937,-0.41233402,-0.09299114,-3.707725
android.sensor.gyroscope,1524420794737,2420425957812,-0.36924186,-8.0285146E-4,-4.019703
android.sensor.gyroscope,1524420794756,2420445948437,-0.31932545,0.17153096,-4.5542097
android.sensor.gyroscope,1524420794776,2420465939062,-0.29670596,0.29152235,-4.522026
android.sensor.gyroscope,1524420794796,2420485931250,-0.3114191,0.3956836,-4.39713
android.sensor.gyroscope,1524420794816,2420505953125,-0.34824553,0.49005353,-4.19914
android.sensor.gyroscope,1524420794837,2420525943750,-0.41069344,0.5784021,-4.019703
android.sensor.gyroscope,1524420794856,2420545934375,-0.47996554,0.61330867,-3.7311823
android.sensor.gyroscope,1524420794876,2420565956250,-0.55604446,0.6223146,-3.3807552
android.sensor.gyroscope,1524420794896,2420585948437,-0.63648665,0.6067637,-3.0352323
android.sensor.gyroscope,1524420794916,2420605937500,-0.7120245,0.587408,-2.6897094
android.sensor.gyroscope,1524420794937,2420625960937,-0.78511894,0.5489584,-2.3744507
android.sensor.gyroscope,1524420794956,2420645951562,-0.850848,0.48651052,-2.048842
android.sensor.gyroscope,1524420794976,2420665942187,-0.9242042,0.39924407,-1.7292373
android.sensor.gyroscope,1524420794996,2420685934375,-0.9945584,0.30515337,-1.4597933
android.sensor.gyroscope,1524420795016,2420705956250,-1.0466391,0.2077989,-1.1726344
android.sensor.gyroscope,1524420795036,2420725946875,-1.082366,0.11180579,-0.894743
android.sensor.gyroscope,1524420795056,2420745937500,-1.1047236,0.027262043,-0.6850417
android.sensor.gyroscope,1524420795076,2420765959375,-1.121374,-0.04935791,-0.482409
android.sensor.gyroscope,1524420795096,2420785950000,-1.1287218,-0.10934488,-0.28687978
android.sensor.gyroscope,1524420795116,2420805942187,-1.1483568,-0.19360937,-0.076358154
android.sensor.gyroscope,1524420795136,2420825932812,-1.181902,-0.3105988,0.16334537
android.sensor.gyroscope,1524420795156,2420845954687,-1.207541,-0.43851396,0.45759043
android.sensor.gyroscope,1524420795176,2420865945312,-1.2187285,-0.5353099,0.7275754
android.sensor.gyroscope,1524420795196,2420885935937,-1.2329006,-0.61330867,0.9408372
android.sensor.gyroscope,1524420795216,2420905959375,-1.2386253,-0.72811645,1.1873649
android.sensor.gyroscope,1524420795236,2420925950000,-1.2454495,-0.8928406,1.475065
android.sensor.gyroscope,1524420795256,2420945940625,-1.2590805,-1.0608286,1.7668666
