Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524420997979,2623665957812,0.0,0.0,0.0
android.sensor.gyroscope,1524420997996,2623685948437,0.0,0.0,0.0
android.sensor.gyroscope,1524420998016,2623705939062,0.0,0.0,0.0
android.sensor.gyroscope,1524420998036,2623725960937,0.0,0.0,0.0
android.sensor.gyroscope,1524420998056,2623745951562,0.0,0.0,0.0
android.sensor.gyroscope,1524420998076,2623765942187,0.0,0.0,0.0
android.sensor.gyroscope,1524420998096,2623785934375,2.6179937E-4,-0.00816814,-0.038711403
android.sensor.gyroscope,1524420998116,2623805956250,0.0,-0.0070860367,-0.038990654
android.sensor.gyroscope,1524420998136,2623825946875,0.0,0.0,0.0
android.sensor.gyroscope,1524420998156,2623845937500,0.0,-0.0070860367,-0.038990654
android.sensor.gyroscope,1524420998176,2623865959375,0.0,-0.009267698,-0.05534439
android.sensor.gyroscope,1524420998196,2623885951562,0.0,-0.0095294975,-0.05534439
android.sensor.gyroscope,1524420998216,2623905942187,-0.0054454273,-0.006544985,-0.038711403
android.sensor.gyroscope,1524420998236,2623925932812,0.0,0.0,0.0
android.sensor.gyroscope,1524420998256,2623945954687,-0.0051661744,-0.0038048178,-0.055902895
android.sensor.gyroscope,1524420998276,2623965945312,-0.0076270886,-8.0285146E-4,-0.08726646
android.sensor.gyroscope,1524420998296,2623985935937,0.10498156,0.27761206,-1.0150137
android.sensor.gyroscope,1524420998316,2624005959375,0.32450905,0.49986228,-1.5942361
android.sensor.gyroscope,1524420998336,2624025950000,0.49441686,0.6697701,-1.9604934
android.sensor.gyroscope,1524420998356,2624045940625,0.55550337,0.74448764,-2.067936
android.sensor.gyroscope,1524420998376,2624065932812,0.48595202,0.6463129,-1.808039
android.sensor.gyroscope,1524420998396,2624085954687,-0.07443829,0.19442968,-0.90182906
android.sensor.gyroscope,1524420998416,2624105945312,-0.6907664,-0.4172384,1.1358254
android.sensor.gyroscope,1524420998436,2624125935937,-0.8952841,-0.745849,2.830697
android.sensor.gyroscope,1524420998456,2624145957812,-0.93947583,-0.7199483,3.031951
android.sensor.gyroscope,1524420998476,2624165950000,-0.9544682,-0.5006826,2.2940085
android.sensor.gyroscope,1524420998496,2624185939062,-0.87266463,-0.03190462,0.16416568
android.sensor.gyroscope,1524420998516,2624205931250,-0.4483227,0.48923326,-1.9602141
android.sensor.gyroscope,1524420998536,2624225953125,0.066811204,0.907833,-2.997603
android.sensor.gyroscope,1524420998556,2624245943750,0.41395718,1.18082,-3.3393035
android.sensor.gyroscope,1524420998576,2624265935937,0.5508608,1.263182,-3.3071196
android.sensor.gyroscope,1524420998596,2624285956250,0.40250784,1.0951941,-3.0488634
android.sensor.gyroscope,1524420998616,2624305948437,0.09107128,0.78401935,-2.7118053
android.sensor.gyroscope,1524420998636,2624325939062,-0.22389084,0.43577382,-2.220373
android.sensor.gyroscope,1524420998656,2624345960937,-0.4164181,0.15652113,-1.596156
android.sensor.gyroscope,1524420998676,2624365953125,-0.52331954,-0.029164452,-1.0441955
android.sensor.gyroscope,1524420998696,2624385942187,-0.54403657,-0.10471976,-0.72431165
android.sensor.gyroscope,1524420998716,2624405934375,-0.5132315,-0.106901415,-0.50750685
android.sensor.gyroscope,1524420998736,2624425956250,-0.4933173,-0.10580186,-0.26015878
android.sensor.gyroscope,1524420998756,2624445946875,-0.49441686,-0.14016739,0.0861669
android.sensor.gyroscope,1524420998776,2624465937500,-0.5865877,-0.31005773,0.8216661
android.sensor.gyroscope,1524420998796,2624485960937,-0.8494692,-0.8290314,3.0292284
android.sensor.gyroscope,1524420998816,2624505951562,-0.8388401,-1.1074637,4.3865013
android.sensor.gyroscope,1524420998836,2624525942187,-0.72130966,-1.155181,4.5861144
android.sensor.gyroscope,1524420998856,2624545932812,-0.65940285,-1.0013827,4.033613
android.sensor.gyroscope,1524420998876,2624565956250,-0.27106708,-0.13170254,0.7330383
android.sensor.gyroscope,1524420998896,2624585945312,0.5224992,0.7412064,-1.8129607
android.sensor.gyroscope,1524420998916,2624605937500,1.0946356,1.1418118,-2.308198
android.sensor.gyroscope,1524420998936,2624625959375,1.2203517,1.1287218,-2.0692973
