Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524420901876,2527565954687,-0.020176006,-0.0286234,-0.089448124
android.sensor.gyroscope,1524420901896,2527585945312,-0.017994344,-0.027541295,-0.059986968
android.sensor.gyroscope,1524420901916,2527605937500,-0.030543262,-0.037350047,-0.048537605
android.sensor.gyroscope,1524420901936,2527625959375,-0.030264009,-0.034348078,-0.03244567
android.sensor.gyroscope,1524420901956,2527645950000,-0.031346112,-0.047717303,-0.053162728
android.sensor.gyroscope,1524420901976,2527665940625,-0.037088245,-0.051801372,-0.046896998
android.sensor.gyroscope,1524420901996,2527685932812,-0.032724924,-0.04225442,0.017174039
android.sensor.gyroscope,1524420902016,2527705954687,-0.050981067,-0.06735226,0.1128879
android.sensor.gyroscope,1524420902036,2527725945312,-0.062168628,-0.0861669,0.1696111
android.sensor.gyroscope,1524420902056,2527745935937,-0.06380924,-0.09025098,0.21080087
android.sensor.gyroscope,1524420902076,2527765959375,-0.059445914,-0.09679596,0.19552924
android.sensor.gyroscope,1524420902096,2527785948437,-0.056164697,-0.09653416,0.18406242
android.sensor.gyroscope,1524420902116,2527805940625,-0.052080624,-0.095434606,0.17289232
android.sensor.gyroscope,1524420902136,2527825931250,-0.053721234,-0.10498156,0.22907446
android.sensor.gyroscope,1524420902156,2527845953125,-0.054803338,-0.1237962,0.3040538
android.sensor.gyroscope,1524420902176,2527865943750,-0.057526052,-0.15980235,0.41205478
android.sensor.gyroscope,1524420902196,2527885935937,-0.058346357,-0.20125392,0.55114007
android.sensor.gyroscope,1524420902216,2527905957812,-0.063268185,-0.25033256,0.70876074
android.sensor.gyroscope,1524420902236,2527925948437,-0.095713854,-0.30923745,0.9574702
android.sensor.gyroscope,1524420902256,2527945939062,-0.16062266,-0.41069344,1.3580756
android.sensor.gyroscope,1524420902276,2527965960937,-0.20043361,-0.55140185,1.857135
android.sensor.gyroscope,1524420902296,2527985951562,-0.2086192,-0.61931264,2.04584
android.sensor.gyroscope,1524420902316,2528005943750,-0.1968906,-0.6555806,2.0690181
android.sensor.gyroscope,1524420902336,2528025934375,-0.18161896,-0.6803992,2.0463986
android.sensor.gyroscope,1524420902356,2528045956250,-0.18762289,-0.6864031,2.032209
android.sensor.gyroscope,1524420902376,2528065948437,-0.19224802,-0.6839422,1.9697611
android.sensor.gyroscope,1524420902396,2528085937500,-0.20587903,-0.6697701,1.903491
android.sensor.gyroscope,1524420902416,2528105960937,-0.22661355,-0.6463129,1.8391407
android.sensor.gyroscope,1524420902436,2528125951562,-0.25715682,-0.60894537,1.7251358
android.sensor.gyroscope,1524420902456,2528145942187,-0.28633872,-0.5557652,1.5950564
android.sensor.gyroscope,1524420902476,2528165932812,-0.30597368,-0.48813367,1.415078
android.sensor.gyroscope,1524420902496,2528185956250,-0.3105988,-0.4314105,1.2094433
android.sensor.gyroscope,1524420902516,2528205946875,-0.37604862,-0.22907446,0.74639004
android.sensor.gyroscope,1524420902536,2528225937500,-0.43769366,-0.029164452,0.20125392
android.sensor.gyroscope,1524420902556,2528245959375,-0.45540875,0.10061823,-0.29152235
android.sensor.gyroscope,1524420902576,2528265950000,-0.4756022,0.21242402,-0.76194096
android.sensor.gyroscope,1524420902596,2528285940625,-0.49113566,0.3706032,-1.4761646
android.sensor.gyroscope,1524420902616,2528305932812,-0.4756022,0.5819451,-2.4936392
android.sensor.gyroscope,1524420902636,2528325954687,-0.41123447,0.7382045,-3.3248522
android.sensor.gyroscope,1524420902656,2528345945312,-0.29532716,0.8366585,-3.8915257
android.sensor.gyroscope,1524420902676,2528365937500,-0.18488273,0.90428996,-4.259965
android.sensor.gyroscope,1524420902696,2528385957812,-0.023439772,0.9975604,-4.5563912
android.sensor.gyroscope,1524420902716,2528405950000,0.14261085,1.0992782,-4.736649
android.sensor.gyroscope,1524420902736,2528425940625,0.31415927,1.181902,-4.7410126
android.sensor.gyroscope,1524420902756,2528445931250,0.4750437,1.2563578,-4.6158376
android.sensor.gyroscope,1524420902776,2528465953125,0.6045821,1.2950866,-4.37095
android.sensor.gyroscope,1524420902796,2528485943750,0.7052177,1.3193468,-4.0892367
android.sensor.gyroscope,1524420902816,2528505935937,0.76139987,1.3204463,-3.7985346
android.sensor.gyroscope,1524420902836,2528525957812,0.7968475,1.3218076,-3.5135572
android.sensor.gyroscope,1524420902856,2528545948437,0.81129885,1.316083,-3.2212145
android.sensor.gyroscope,1524420902876,2528565939062,0.8077558,1.2942663,-2.9506886
android.sensor.gyroscope,1524420902896,2528585931250,0.7916639,1.2705299,-2.7003386
android.sensor.gyroscope,1524420902916,2528605953125,0.7450287,1.2260938,-2.455172
android.sensor.gyroscope,1524420902936,2528625943750,0.69403017,1.1592652,-2.2280176
android.sensor.gyroscope,1524420902956,2528645934375,0.62613684,1.0755591,-1.9907575
android.sensor.gyroscope,1524420902976,2528665956250,0.5516811,0.9757438,-1.775314
android.sensor.gyroscope,1524420902996,2528685946875,0.4136954,0.8753873,-1.7355031
android.sensor.gyroscope,1524420903016,2528705939062,0.23834217,0.75948,-1.7862223
android.sensor.gyroscope,1524420903037,2528725960937,0.102538094,0.65530133,-1.7611419
android.sensor.gyroscope,1524420903056,2528745951562,-0.025900686,0.5279621,-1.6738755
android.sensor.gyroscope,1524420903076,2528765942187,-0.21434389,0.31742302,-1.6485158
android.sensor.gyroscope,1524420903096,2528785934375,-0.41015238,0.06298893,-1.5571479
android.sensor.gyroscope,1524420903116,2528805956250,-0.58712876,-0.20479694,-1.3670815
android.sensor.gyroscope,1524420903137,2528825946875,-0.7701265,-0.46931905,-1.1140088
android.sensor.gyroscope,1524420903156,2528845937500,-0.9754645,-0.76630425,-0.6983935
android.sensor.gyroscope,1524420903176,2528865959375,-1.2618033,-1.1554604,0.12761848
android.sensor.gyroscope,1524420903196,2528885951562,-1.6665102,-1.6989559,1.8882194
android.sensor.gyroscope,1524420903216,2528905942187,-2.0240235,-2.3079188,4.433939
android.sensor.gyroscope,1524420903236,2528925932812,-2.0093102,-2.6174355,5.979934
android.sensor.gyroscope,1524420903256,2528945954687,-1.8186854,-2.6376288,6.2810035
android.sensor.gyroscope,1524420903276,2528965945312,-1.6021425,-2.5838902,6.1986413
android.sensor.gyroscope,1524420903296,2528985935937,-1.3591752,-2.6133513,6.154729
android.sensor.gyroscope,1524420903316,2529005959375,-1.1453723,-2.5830872,5.871113
android.sensor.gyroscope,1524420903336,2529025950000,-0.9634741,-2.5454404,5.543602
android.sensor.gyroscope,1524420903356,2529045940625,-0.7990292,-2.497444,5.1658955
android.sensor.gyroscope,1524420903376,2529065931250,-0.65694195,-2.4055524,4.7211156
android.sensor.gyroscope,1524420903396,2529085953125,-0.5483999,-2.2912858,4.2815022
android.sensor.gyroscope,1524420903416,2529105943750,-0.46251225,-2.166931,3.8503535
android.sensor.gyroscope,1524420903436,2529125935937,-0.3755076,-2.0788443,3.4876566
android.sensor.gyroscope,1524420903456,2529145957812,-0.30325097,-2.0041265,3.133669
android.sensor.gyroscope,1524420903476,2529165948437,-0.24652776,-1.9108562,2.7960699
android.sensor.gyroscope,1524420903496,2529185939062,-0.20643754,-1.7834996,2.4745452
android.sensor.gyroscope,1524420903516,2529205931250,-0.17589428,-1.6594242,2.1794798
android.sensor.gyroscope,1524420903536,2529225953125,-0.15379842,-1.5508821,1.926669
android.sensor.gyroscope,1524420903556,2529245943750,-0.14343116,-1.4273477,1.6945925
android.sensor.gyroscope,1524420903576,2529265934375,-0.14316936,-1.3016317,1.5039676
android.sensor.gyroscope,1524420903596,2529285956250,-0.19116591,-1.2579985,1.4597933
android.sensor.gyroscope,1524420903616,2529305948437,-0.23561946,-1.1320031,1.3768902
android.sensor.gyroscope,1524420903636,2529325939062,-0.28143433,-0.92910856,1.2519945
android.sensor.gyroscope,1524420903656,2529345960937,-0.35096827,-0.6179513,1.1020008
android.sensor.gyroscope,1524420903676,2529365951562,-0.41613886,-0.26860616,0.87620765
android.sensor.gyroscope,1524420903696,2529385942187,-0.47996554,0.0943525,0.5814041
android.sensor.gyroscope,1524420903716,2529405934375,-0.54785883,0.40987313,0.30733502
android.sensor.gyroscope,1524420903737,2529425956250,-0.59939843,0.7016747,5.410521E-4
android.sensor.gyroscope,1524420903756,2529445946875,-0.65285784,1.0335491,-0.41015238
android.sensor.gyroscope,1524420903776,2529465937500,-0.7057588,1.4636157,-1.043637
android.sensor.gyroscope,1524420903796,2529485959375,-0.73275906,2.0575686,-2.0788443
android.sensor.gyroscope,1524420903816,2529505951562,-0.6866649,2.7254364,-3.390302
android.sensor.gyroscope,1524420903836,2529525942187,-0.5685934,3.210027,-4.453033
android.sensor.gyroscope,1524420903856,2529545932812,-0.4456,3.3913841,-4.970087
android.sensor.gyroscope,1524420903876,2529565956250,-0.27707103,3.5149186,-5.319432
android.sensor.gyroscope,1524420903896,2529585945312,-0.08208284,3.5048306,-5.365247
android.sensor.gyroscope,1524420903916,2529605937500,0.11725122,3.4252086,-5.219896
android.sensor.gyroscope,1524420903936,2529625959375,0.34606388,3.3147469,-4.936821
android.sensor.gyroscope,1524420903956,2529645950000,0.52113783,3.1222196,-4.5291295
android.sensor.gyroscope,1524420903976,2529665940625,0.5977753,2.908155,-4.149241
android.sensor.gyroscope,1524420903996,2529685932812,0.6517583,2.7349832,-3.8244526
android.sensor.gyroscope,1524420904016,2529705953125,0.6902079,2.514077,-3.4453847
android.sensor.gyroscope,1524420904036,2529725945312,0.7406654,2.2462912,-3.0079527
android.sensor.gyroscope,1524420904056,2529745935937,0.75783944,2.0354903,-2.6479785
